"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905407509109899465","Thu Mar 27 23:52:06 +0000 2025","0","@SsdmPolri @poldasulut_ @birosdm_sulut #polripresisi #polricintapetani #ketahananpangan #ketahananpanganpoldasulut #swasembadapangan #polrimendukungketahananpangan #astacita #swasembadapanganpoldasulut #ketahananpanganpoldasulut #poldasulut #sulut #manado","1905407511949357236","","PWanea","qme","Kota Manado, Sulawesi Utara","0","0","0","https://x.com/PWanea/status/1905407511949357236","1236935724835856384","PWanea"
"1905406104051613922","Thu Mar 27 23:46:30 +0000 2025","0","Polres Kepulauan Talaud siap tingkatkan ketahanan Pangan Nasional #astacita #swasembadapangan #ketahananpangan #polirimendukungketahananpangan #polisicintapetani #swasembadapanganpoldasulut #ketahananpanganpoldasulut #polreskepulauantalaud #Talaud #sulut https://t.co/oGtulqAxGS","1905406104051613922","https://pbs.twimg.com/media/GnFcwO-boAAzLYE.jpg","","in","","0","0","0","https://x.com/Polres_Talaud01/status/1905406104051613922","1617108177782444034","Polres_Talaud01"
"1905405158600970359","Thu Mar 27 23:42:45 +0000 2025","0","@poldasulut_ @birosdm_sulut #polripresisi #polricintapetani #ketahananpangan #ketahananpanganpoldasulut #swasembadapangan #polrimendukungketahananpangan #astacita #swasembadapanganpoldasulut #ketahananpanganpoldasulut #poldasulut #sulut #manado","1905405161398567286","","PWanea","qme","Kota Manado, Sulawesi Utara","0","0","0","https://x.com/PWanea/status/1905405161398567286","1236935724835856384","PWanea"
"1905402400934166989","Thu Mar 27 23:32:05 +0000 2025","0","jagung di Desa Mojosari Kecamatan Kepanjen Kabupaten Malang untuk mendukung program ketahanan pangan demi mewujudkan Swasembada Pangan Negara Republik Indonesia. #astacita #swasembadapangan #ketahananpangan #ketahananpanganpoldajatim #ssdmpolri #divhumaspolri","1905402475089383737","","sekpckusumo","in","","0","1","0","https://x.com/sekpckusumo/status/1905402475089383737","1453629166956335104","sekpckusumo"
"1905398648437178766","Thu Mar 27 23:16:53 +0000 2025","0","@SsdmPolri @DivisiHumasPol1 @poldasulut_ @birosdm_sulut #astacita #swasembadapangan #ketahananpangan #polirimendukungketahananpangan #polisicintapetani #swasembadapanganpoldasulut #bolsel #poldasulut #sulut https://t.co/iuKOqiZKis","1905398648437178766","https://pbs.twimg.com/media/GnFV-DubgAEWVHm.jpg","SsdmPolri","qme","","0","0","0","https://x.com/MadeArjuna14091/status/1905398648437178766","1892032940139499520","MadeArjuna14091"
"1905398603537154184","Thu Mar 27 23:16:42 +0000 2025","0","@SsdmPolri @DivisiHumasPol1 @poldasulut_ @birosdm_sulut #astacita #swasembadapangan #ketahananpangan #polirimendukungketahananpangan #polisicintapetani #swasembadapanganpoldasulut #bolsel #poldasulut #sulut https://t.co/nmfNJX5NMD","1905398603537154184","https://pbs.twimg.com/media/GnFV7R5aEAES5DP.jpg","SsdmPolri","qme","","0","0","0","https://x.com/MadeArjuna14091/status/1905398603537154184","1892032940139499520","MadeArjuna14091"
"1905398553796902935","Thu Mar 27 23:16:30 +0000 2025","0","@SsdmPolri @DivisiHumasPol1 @poldasulut_ @birosdm_sulut #astacita #swasembadapangan #ketahananpangan #polirimendukungketahananpangan #polisicintapetani #swasembadapanganpoldasulut #bolsel #poldasulut #sulut https://t.co/WHWw92ezlR","1905398553796902935","https://pbs.twimg.com/media/GnFV4a9bIAAK_GN.jpg","SsdmPolri","qme","","0","0","0","https://x.com/MadeArjuna14091/status/1905398553796902935","1892032940139499520","MadeArjuna14091"
"1905398536403132795","Thu Mar 27 23:16:26 +0000 2025","0","Bhabinkamtibmas Polsek Prajekan Polres Bondowoso bersama warga melaksanakan perawatan tanaman terong #astacita #swasembadapangan #ketahananpangan #ketahananpanganpoldajatim #ssdmpolri #divhumaspolri #birosdmpoldajatim #bidhumaspoldajatim #polresbondowoso #polsekprajekan https://t.co/lwzbnRzNzj","1905398536403132795","https://pbs.twimg.com/ext_tw_video_thumb/1905398507193982976/pu/img/FBbmp9Nj3swK-UEU.jpg","","in","","0","0","0","https://x.com/HadiGono/status/1905398536403132795","1484189653","HadiGono"
"1905397977033982239","Thu Mar 27 23:14:12 +0000 2025","0","Kapolres Malang AKBP Danang Setiyo P. S. S.H. S.I.K. M.H. memerintahkan anggotanya untuk melaksanakan pengecekan lahan jagung di Desa Mojosari #astacita #swasembadapangan #ketahananpangan #ssdmpolri #divhumaspolri #birosdmpoldajatim #bidhumaspoldajatim #polresmalang https://t.co/sH6iUPfSDf","1905397977033982239","https://pbs.twimg.com/media/GnFVXJsbgAAJr0M.jpg","","in","Pakisaji, Indonesia","0","0","0","https://x.com/polpakisaji/status/1905397977033982239","1434394473623031809","polpakisaji"
"1905397571910336760","Thu Mar 27 23:12:36 +0000 2025","0","Bhabinkamtibmas Polsek Prajekan Polres Bondowoso bersama warga melaksanakan perawatan tanaman terong #astacita #swasembadapangan #ketahananpangan #ketahananpanganpoldajatim #ssdmpolri #divhumaspolri #birosdmpoldajatim #bidhumaspoldajatim #polresbondowoso #polsekprajekan https://t.co/KggDEYEs1D","1905397571910336760","https://pbs.twimg.com/ext_tw_video_thumb/1905397541275140096/pu/img/Z2oOucqLQh6zba6Q.jpg","","in","","0","0","0","https://x.com/HadiGono/status/1905397571910336760","1484189653","HadiGono"
